ISBN10,ISBN13,Title,Author,Cover,Publisher,Pages
1890768030,9.78E+12,Secret's Shadow: The First Cassidy McCabe Mystery,Alex Matthews,http://www.openisbn.com/cover/1890768030_72.jpg,Intrigue Press,347
312966369,9.78E+12,Death At Every Stop (St. Martin's True Crime Library),Wensley Clarkson,http://www.openisbn.com/cover/0312966369_72.jpg,St. Martin's Press,266
312956436,9.78E+12,"Like Mother, Like Son",William Flanagan,http://www.openisbn.com/cover/0312956436_72.jpg,St. Martin's Paperbacks,227
671526677,9.78E+12,All She Wanted,Aphrodite Jones,http://www.openisbn.com/cover/0671526677_72.jpg,Pocket,352
671731866,9.78E+12,Unfinished Murder: The Capture Of A Serial Rapist,James Neff,http://www.openisbn.com/cover/0671731866_72.jpg,Pocket,368
821771175,9.78E+12,Be My Baby Tonight (Zebra Contemporary Romance),Kasey Michaels,http://www.openisbn.com/cover/0821771175_72.jpg,Zebra,351
037316680X,9.78E+12,Daddy Factor (Harlequin American Romance),Winn,http://www.openisbn.com/cover/037316680X_72.jpg,Harlequin,251
373707053,9.78E+12,The Trouble With Texans: Family Man (Harlequin Superromance No. 705),Maggie Simpson,http://www.openisbn.com/cover/0373707053_72.jpg,Harlequin,296
312971370,9.78E+12,Soap Opera,Eileen Fulton,http://www.openisbn.com/cover/0312971370_72.jpg,St. Martin's Press,320
505524279,9.78E+12,"Baby, Oh Baby! (Time Of Your Life)",Robin Wells,http://www.openisbn.com/cover/0505524279_72.jpg,Love Spell,394
050552497X,9.78E+12,The Last Male Virgin,Katherine Deauxville,http://www.openisbn.com/cover/050552497X_72.jpg,Love Spell,355
312981848,9.78E+12,Record Time,Beverly Brandt,http://www.openisbn.com/cover/0312981848_72.jpg,St. Martin's Paperbacks,320
373272006,9.78E+12,The Princess And The Mercenary (Romancing The Crown) (Harlequin Romantic Suspense),Marilyn Pappano,http://www.openisbn.com/cover/0373272006_72.jpg,Silhouette,256
373226586,9.78E+12,"Scarlet Vows (Moriah's Landing, Book 3) (Harlequin Intrigue Series #658)",Dani Sinclair,http://www.openisbn.com/cover/0373226586_72.jpg,Harlequin,256
515133868,9.78E+12,Once Upon A Kiss,"Nora Roberts,Jill Gregory,Ruth Ryan Langan,Mariann",http://www.openisbn.com/cover/0515133868_72.jpg,Jove,384
373217218,9.78E+12,Mom's Main Man: Some Kind Of Hero/Cowboy's Kiss (Harlequin Romance 2-in-1),"Sandy Steen,Victoria Pade",http://www.openisbn.com/cover/0373217218_72.jpg,Harlequin,480
373710763,9.78E+12,Child Of Her Dreams (Harlequin Superromance No. 1076),Joan Kilby,http://www.openisbn.com/cover/0373710763_72.jpg,Harlequin,304
1551668270,9.78E+12,Cold Tea On A Hot Day,Curtiss Ann Matlock,http://www.openisbn.com/cover/1551668270_72.jpg,Mira,448
804119686,9.78E+12,"I Got You, Babe",Jane Graves,http://www.openisbn.com/cover/0804119686_72.jpg,Ivy Books,336
037322608X,9.78E+12,To Protect Their Child (Harlequin Intrigue 608),Sheryl Lynn,http://www.openisbn.com/cover/037322608X_72.jpg,Harlequin,256
373226055,9.78E+12,"The Hunt For Hawke's Daughter (Top Secret Babies, Book 3) (Harlequin Intrigue Series #605)",Jean Barrett,http://www.openisbn.com/cover/0373226055_72.jpg,Harlequin,256
373259786,9.78E+12,Her Perfect Stranger (The Wrong Bed) (Harlequin Temptation),Jill Shalvis,http://www.openisbn.com/cover/0373259786_72.jpg,Harlequin,224
373790554,9.78E+12,Take Me (Harlequin Blaze),Cherry Adair,http://www.openisbn.com/cover/0373790554_72.jpg,Harlequin,256
373226470,9.78E+12,Accessory To Marriage (Harlequin Intrigue),Ann Voss Peterson,http://www.openisbn.com/cover/0373226470_72.jpg,Harlequin,256
821773402,9.78E+12,Reconsidering Riley,Lisa Plumley,http://www.openisbn.com/cover/0821773402_72.jpg,Zebra,304
373834853,9.78E+12,Meant To Be,"Jayne Ann Krentz,Barbara Delinsky",http://www.openisbn.com/cover/0373834853_72.jpg,Harlequin,635
037371047X,9.78E+12,Babes In Arms: Four Seasons In Firefly Glen (Harlequin Superromance No. 1047),Kathleen O'Brien,http://www.openisbn.com/cover/037371047X_72.jpg,Harlequin,304
821765221,9.78E+12,Can't Take My Eyes Off Of You (Zebra Book),Kasey Michaels,http://www.openisbn.com/cover/0821765221_72.jpg,Zebra,350
553575066,9.78E+12,The Scotsman Wore Spurs,Patricia Potter,http://www.openisbn.com/cover/0553575066_72.jpg,Fanfare,416
446403830,9.78E+12,Wolf In The Shadows (A Sharon Mccone Mystery),Marcia Muller,http://www.openisbn.com/cover/0446403830_72.jpg,Mysterious Press,384
074342347X,9.78E+12,The Wildflowers (omnibus): Misty--Star--Jade--Cat,V.C. Andrews,http://www.openisbn.com/cover/074342347X_72.jpg,Pocket Books,608
312955421,9.78E+12,"Whatever Mother Says...: A True Story Of A Mother, Madness And Murder (St. Martin's True Crime Library)",Wensley Clarkson,http://www.openisbn.com/cover/0312955421_72.jpg,St. Martin's Paperbacks,288
373037147,9.78E+12,The Pregnancy Plan  (Maybe Baby),Grace Green,http://www.openisbn.com/cover/0373037147_72.jpg,Harlequin,192
446609005,9.78E+12,Word,Coerte V. W. Felske,http://www.openisbn.com/cover/0446609005_72.jpg,Grand Central Publishing,512
671729454,9.78E+12,If There Be Thorns (Dollanganger Series),V.C. Andrews,http://www.openisbn.com/cover/0671729454_72.jpg,Pocket Books,384
671007718,9.78E+12,Into The Garden (Wildflowers),V.C. Andrews,http://www.openisbn.com/cover/0671007718_72.jpg,Pocket Books,384
804117438,9.78E+12,Fatal Reaction,Gini Hartzmark,http://www.openisbn.com/cover/0804117438_72.jpg,Ivy Books,352
1551665506,9.78E+12,Escape From Cabriz,Linda Lael Miller,http://www.openisbn.com/cover/1551665506_72.jpg,Mira,249
446364819,9.78E+12,The Stork Club,Iris Ranier Dart,http://www.openisbn.com/cover/0446364819_72.jpg,Vision,464
373226780,9.78E+12,Prince Under Cover (Chicago Confidential #3; Harlequin Intrigue #678),Adrianne Lee,http://www.openisbn.com/cover/0373226780_72.jpg,Harlequin,256
373194870,9.78E+12,Hunter'S Vow (Harlequin Romance),Susan Meier,http://www.openisbn.com/cover/0373194870_72.jpg,Silhouette,192
373226802,9.78E+12,The Night In Question (Harlequin Intrigue),Harper Allen,http://www.openisbn.com/cover/0373226802_72.jpg,Harlequin,256
373441436,9.78E+12,"Anything You Can Do...! / Anchor That Man! (Duets, 77)","Darlene Gardner,Dawn Atkins",http://www.openisbn.com/cover/0373441436_72.jpg,Harlequin,384
373441452,9.78E+12,"Duets 2 - In - 1  #79  (Sexy, Single And Searching / Eager, Eligible &amp; Alaskan) (Harlequin Duets)",Lori Wilde,http://www.openisbn.com/cover/0373441452_72.jpg,Harlequin,384
380781565,9.78E+12,"Home Again, Home Again (E. J. Pugh Mysteries)",Susan Rogers Cooper,http://www.openisbn.com/cover/0380781565_72.jpg,Avon Books,256
9871106181,9.79E+12,El Club Dumas (Punto De Lectura) (Spanish Edition),Arturo Perez-Reverte,http://www.openisbn.com/cover/9871106181_72.jpg,Suma,559
9507682074,9.79E+12,El Retrato De Dorian Gray / The Picture Of Dorian Gray (Spanish Edition),Oscar Wilde,http://www.openisbn.com/cover/9507682074_72.jpg,Imaginador,0
451528522,9.78E+12,The Invisible Man (Signet Classics),"H.G. Wells,W. Warren Wagar",http://www.openisbn.com/cover/0451528522_72.jpg,New American Library/Penguin Books,192
803728719,9.78E+12,"Get On Out Of Here, Philip Hall",Bette Greene,http://www.openisbn.com/cover/0803728719_72.jpg,Dial,150
803760965,9.78E+12,"Philip Hall Likes Me, I Reckon Maybe","Bette Greene,Charles Lilly",http://www.openisbn.com/cover/0803760965_72.jpg,Dial,135
553482939,9.78E+12,RUMORS AT THE RINK (Silver Blades),Melissa Lowell,http://www.openisbn.com/cover/0553482939_72.jpg,Skylark,0
553483579,9.78E+12,A New Move (Silver Blades),Melissa Lowell,http://www.openisbn.com/cover/0553483579_72.jpg,Skylark,0
553482890,9.78E+12,The Ice Princess (Silver Blades),Melissa Lowell,http://www.openisbn.com/cover/0553482890_72.jpg,Skylark,118
61062081,9.78E+12,"Graduation Day (Beverly Hills, 90210)",Mel Gilden,http://www.openisbn.com/cover/0061062081_72.jpg,Harpercollins (Mm),0
61067865,9.78E+12,Beverly Hills 90210: 'Tis The Season,Mel Gilden,http://www.openisbn.com/cover/0061067865_72.jpg,Harpercollins (Mm),182
61061441,9.78E+12,Beverly Hills 90210: Two Hearts,"Mel Gilden,Darren Star",http://www.openisbn.com/cover/0061061441_72.jpg,Harpercollins (Mm),182
006106727X,9.78E+12,Beverly Hills 90210: Fantasies,K. T. Smith,http://www.openisbn.com/cover/006106727X_72.jpg,Harpercollins (Mm),0
440943930,9.78E+12,The Kestrel,Lloyd Alexander,http://www.openisbn.com/cover/0440943930_72.jpg,Laurel Leaf,244
440997313,9.78E+12,Westmark (The Westmark Trilogy),Lloyd Alexander,http://www.openisbn.com/cover/0440997313_72.jpg,Laurel Leaf,192
553264753,9.78E+12,Shadow Of A Unicorn,Norma Johnston,http://www.openisbn.com/cover/0553264753_72.jpg,Starfire,0
393311465,9.78E+12,Voyage In The Dark (Norton Paperback Fiction),Jean Rhys,http://www.openisbn.com/cover/0393311465_72.jpg,W. W. Norton &amp; Company,192
140183078,9.78E+12,The Go-Between (Penguin Twentieth-Century Classics),L. P. Hartley,http://www.openisbn.com/cover/0140183078_72.jpg,Penguin Classics,288
192815555,9.78E+12,Robinson Crusoe (World's Classics),"Daniel Defoe,J. Donald Crowley",http://www.openisbn.com/cover/0192815555_72.jpg,"Oxford University Press, USA",346
449208648,9.78E+12,A Palm For Mrs. Pollifax,Dorothy Gilman,http://www.openisbn.com/cover/0449208648_72.jpg,Fawcett,192
449214281,9.78E+12,Ragtime,E.L. Doctorow,http://www.openisbn.com/cover/0449214281_72.jpg,Fawcett,0
044918336X,9.78E+12,"Mrs. Pollifax, Innocent Tourist (Mrs. Pollifax Mysteries)",Dorothy Gilman,http://www.openisbn.com/cover/044918336X_72.jpg,Fawcett,224
449150046,9.78E+12,Mrs. Pollifax And The Lion Killer (Mrs. Pollifax Mysteries),Dorothy Gilman,http://www.openisbn.com/cover/0449150046_72.jpg,Fawcett,224
140104771,9.78E+12,"The Suspect (Crime, Penguin)",L. R. Wright,http://www.openisbn.com/cover/0140104771_72.jpg,Penguin Books,224
671827774,9.78E+12,Happy All The Time,Laurie Colwin,http://www.openisbn.com/cover/0671827774_72.jpg,Pocket,224
393000567,9.78E+12,Wide Sargasso Sea: A Novel,Jean Rhys,http://www.openisbn.com/cover/0393000567_72.jpg,WW Norton &amp; Co,190
30074312,9.78E+12,The Prydain Chronicles,"Lloyd Alexander,Margot Zemach",http://www.openisbn.com/cover/0030074312_72.jpg,"Holt, Rinehart And Winston",767
553211668,9.78E+12,Candide (Bantam Classics),Voltaire,http://www.openisbn.com/cover/0553211668_72.jpg,Bantam Classics,128
394550846,9.78E+12,Perfume: The Story Of A Murderer,Patrick Suskind,http://www.openisbn.com/cover/0394550846_72.jpg,Knopf,272
679737383,9.78E+12,Anywhere But Here,Mona Simpson,http://www.openisbn.com/cover/0679737383_72.jpg,Vintage,544
1878424084,9.78E+12,The 12 Stages Of Healing: A Network Approach To Wholeness,"Donald M. Epstein,Nathaniel Altman",http://www.openisbn.com/cover/1878424084_72.jpg,Amber-Allen Publishing,226
140430032,9.78E+12,Great Expectations,Charles Dickens,http://www.openisbn.com/cover/0140430032_72.jpg,Penguin Books,0
670032670,9.78E+12,The Forest Lover,Susan Vreeland,http://www.openisbn.com/cover/0670032670_72.jpg,Viking Adult,352
60929952,9.78E+12,Five Fortunes,Beth Gutcheon,http://www.openisbn.com/cover/0060929952_72.jpg,William Morrow Paperbacks,416
141001682,9.78E+12,Life Is So Good: One Man's Extraordinary Journey Through The 20th Century And How He Learned To Read At Age 98,"George Dawson,Richard Glaubman",http://www.openisbn.com/cover/0141001682_72.jpg,Penguin (Non-Classics),260
60937742,9.78E+12,In The Country Of The Young,Lisa Carey,http://www.openisbn.com/cover/0060937742_72.jpg,Harper Perennial,304
60913568,9.78E+12,The Dance Of Anger:  A Woman's Guide To Changing The Patterns Of Intimate Relationships,Harriet Lerner,http://www.openisbn.com/cover/0060913568_72.jpg,Harper Row,239
345439163,9.78E+12,"How Much Joy Can You Stand : A Creative Guide To Facing Your Fears And Making Your Dreams Come True (Revised, Updated, And With New Chapters)",Suzanne Falter-Barns,http://www.openisbn.com/cover/0345439163_72.jpg,Wellspring/Ballantine,208
972100539,9.78E+12,The Miracle Of Death,Betty J. Kovacs,http://www.openisbn.com/cover/0972100539_72.jpg,Kamlak Center,216
1580632068,9.78E+12,Be Loved For Who You Really Are: How The Differences Between Men And Women Can Be Turned Into The Source Of The Very Best Romance You'll Ever Know,"Sifu Judith Sherven,Jim Sniechowski",http://www.openisbn.com/cover/1580632068_72.jpg,Renaissance Books,288
425140040,9.78E+12,For My Ladys Heart,Laura Kinsale,http://www.openisbn.com/cover/0425140040_72.jpg,Berkley,0
62701649,9.78E+12,Never Call Your Broker On Monday,Nancy Dunnan,http://www.openisbn.com/cover/0062701649_72.jpg,William Morrow,256
553277944,9.78E+12,The Widow's Club,Dorothy Cannell,http://www.openisbn.com/cover/0553277944_72.jpg,Bantam,352
1591251478,9.78E+12,"Empire: A Tale Of Obsession, Betrayal, And The Battle For An American Icon (Wiley Audio)","Mitchell Pacelle,Dan Cashman",http://www.openisbn.com/cover/1591251478_72.jpg,Penton Overseas,0
887307876,9.78E+12,"The Dilbert Principle: A Cubicle's-Eye View Of Bosses, Meetings, Management Fads &amp; Other Workplace Afflictions",Scott Adams,http://www.openisbn.com/cover/0887307876_72.jpg,Harper-Collins,336
1556521952,9.78E+12,The Book Group Book: A Thoughtful Guide To Forming And Enjoying A Stimulating Book Discussion Group,"Ellen Slezak,Donald E. DeKieffer",http://www.openisbn.com/cover/1556521952_72.jpg,Distributed By Independent Publishers Group,245
1582700230,9.78E+12,"The Holistic Animal Handbook: A Guidebook To Nutrition, Health, And Communication","Kate Solisti-Mattelon,Patrice Mattelon",http://www.openisbn.com/cover/1582700230_72.jpg,Beyond Words Pub Co,185
1567403263,9.78E+12,Cloud Nine,"Luanne Rice,Sandra Burr",http://www.openisbn.com/cover/1567403263_72.jpg,Paperback Nova Audio Books,0
449002268,9.78E+12,News Of The Spirit (Ballantine Reader's Circle),Lee Smith,http://www.openisbn.com/cover/0449002268_72.jpg,Ballantine Books,267
205187382,9.78E+12,Guide To Rapid Revision,"Daniel D. Pearlman,Paula R. Pearlman",http://www.openisbn.com/cover/0205187382_72.jpg,Allyn &amp; Bacon,160
553345834,9.78E+12,What They Don't Teach You At Harvard Business School: Notes From A Street-Smart Executive,Mark H. McCormack,http://www.openisbn.com/cover/0553345834_72.jpg,Bantam,272
970866402,9.78E+12,The Cancer Breakthrough You've Never Heard Of,"Richard A., M.D. Evans,Richard A. Evans M.D.",http://www.openisbn.com/cover/0970866402_72.jpg,Texas Cancer Center,375
039592684X,9.78E+12,The Best American Short Stories 1999,"Katrina Kenison,Amy Tan",http://www.openisbn.com/cover/039592684X_72.jpg,Houghton Mifflin Company,410
159129021X,9.78E+12,Triangular Reflections,Paul E. Morin,http://www.openisbn.com/cover/159129021X_72.jpg,PublishAmerica,204
805058001,9.78E+12,Aveda Rituals : A Daily Guide To Natural Health And Beauty,Horst Rechelbacher,http://www.openisbn.com/cover/0805058001_72.jpg,Holt Paperbacks,288
684848376,9.78E+12,FOOD AND WHINE: Confessions Of A New Millennium Mom,Jennifer Moses,http://www.openisbn.com/cover/0684848376_72.jpg,Simon &amp; Schuster,224
761119396,9.78E+12,Three Black Skirts : All You Need To Survive,Anna Johnson,http://www.openisbn.com/cover/0761119396_72.jpg,Workman Publishing Company,240
836279077,9.78E+12,The Best Of Dear Abby,Abigail Van Buren,http://www.openisbn.com/cover/0836279077_72.jpg,Andrews Mcmeel Pub,252
938756605,9.78E+12,The Disobedience Of The Daughter Of The Sun: Ecstasy And Time,Martin Prechtel,http://www.openisbn.com/cover/0938756605_72.jpg,Yellow Moon Press,151
452282691,9.78E+12,Motiba's Tattoos,Mira Kamdar,http://www.openisbn.com/cover/0452282691_72.jpg,Plume,320
679752927,9.78E+12,My Own Country: A Doctor's Story,Abraham Verghese,http://www.openisbn.com/cover/0679752927_72.jpg,Vintage,432
1580631797,9.78E+12,Linda McCartney: A Portrait,Danny Fields,http://www.openisbn.com/cover/1580631797_72.jpg,Renaissance Books,272
006091646X,9.78E+12,The Dance Of Intimacy,Harriet Lerner,http://www.openisbn.com/cover/006091646X_72.jpg,William Morrow Paperbacks,255
883964368,9.78E+12,Light A Candle: A Whimsical &amp; Uplifting Look At Life From The Pen &amp; Brush Of Kristin,Kristin Sheldon,http://www.openisbn.com/cover/0883964368_72.jpg,Carlton Press Corporation,36
970351704,9.78E+12,Making Scenes,Adrienne Eisen,http://www.openisbn.com/cover/0970351704_72.jpg,Broadvision,200
031220387X,9.78E+12,The Third Heiress,Brenda Joyce,http://www.openisbn.com/cover/031220387X_72.jpg,Griffin,408
452281636,9.78E+12,Ralph's Party:  A Novel,Lisa Jewell,http://www.openisbn.com/cover/0452281636_72.jpg,Plume,304
425111911,9.78E+12,Billion Dollar Sure,Paul Erdman,http://www.openisbn.com/cover/0425111911_72.jpg,Berkley,0
080410946X,9.78E+12,Object Lessons,Anna Quindlen,http://www.openisbn.com/cover/080410946X_72.jpg,Ivy Books,336
312289189,9.78E+12,Queenmaker: A Novel Of King David's Queen,India Edghill,http://www.openisbn.com/cover/0312289189_72.jpg,St. Martin's Press,384
743422449,9.78E+12,Mercy,Jodi Picoult,http://www.openisbn.com/cover/0743422449_72.jpg,Washington Square Press,416
425176339,9.78E+12,The Brass Dolphin,"Caroline Harvey,Joanna Trollope",http://www.openisbn.com/cover/0425176339_72.jpg,Berkley,352
446359203,9.78E+12,Carrion Comfort,Dan Simmons,http://www.openisbn.com/cover/0446359203_72.jpg,Grand Central Publishing,896
1893705153,9.78E+12,"Ordering From The Cosmic Kitchen: The Essential Guide To Powerful, Nourishing Affirmations",Patricia J. Crane; Ph.D.,http://www.openisbn.com/cover/1893705153_72.jpg,Health Horizons,160
440206529,9.78E+12,Blessings,Belva Plain,http://www.openisbn.com/cover/0440206529_72.jpg,Dell,400
312962258,9.78E+12,Red Leaves,Paullina Simons,http://www.openisbn.com/cover/0312962258_72.jpg,St. Martin's Paperbacks,416
972051007,9.78E+12,And Howls For Us To Follow: A Book Of Poems,Kenny Rose Butts,http://www.openisbn.com/cover/0972051007_72.jpg,Sunny Rays Pr,128
970997582,9.78E+12,The Other Side Of The Moon,"Vladimir Chernozemsky,Carolyn Porter",http://www.openisbn.com/cover/0970997582_72.jpg,Triumvirate Pubns,405
525933654,9.78E+12,Franklin's Crossing: 2,Clay Reynolds,http://www.openisbn.com/cover/0525933654_72.jpg,Dutton Adult,544
30554381,9.78E+12,Things Fall Apart: With Connections,Chinua Achebe,http://www.openisbn.com/cover/0030554381_72.jpg,Holt McDougal,256
741408155,9.78E+12,Curtain Call,Patti G. Fields,http://www.openisbn.com/cover/0741408155_72.jpg,Infinity Publishing.com,203
811813401,9.78E+12,Beauty,John Miller,http://www.openisbn.com/cover/0811813401_72.jpg,Chronicle Books,320
452279593,9.78E+12,The Magician's Wife (A William Abrahams Book),Brian Moore,http://www.openisbn.com/cover/0452279593_72.jpg,Plume,240
096146206X,9.78E+12,Luna Yoga : Vital Fertility And Sexuality,Adelheid Ohlig,http://www.openisbn.com/cover/096146206X_72.jpg,Ash Tree Pub,192
671795694,9.78E+12,Indecent Proposal: Indecent Proposal,Engelhard,http://www.openisbn.com/cover/0671795694_72.jpg,Pocket,304
1552790401,9.78E+12,The Total Man: A Complete Guide To Marital Bliss,D. J. Brown,http://www.openisbn.com/cover/1552790401_72.jpg,Picasso Publications,116
800757769,9.78E+12,Whirlpool (Julesburg Mystery Series #1),Lorena McCourtney,http://www.openisbn.com/cover/0800757769_72.jpg,Revell,320
